@relation dodgers

@attribute Date numeric
@attribute Time numeric
@attribute Reading numeric
@attribute TimeOfDay numeric

@data
4,3960,22,2
4,4260,21,2
4,4560,24,2
4,1320,41,2
4,1620,46,2
4,1920,48,2
4,2220,56,2
4,2520,50,2
4,2820,51,2
4,3120,46,2
4,3420,30,2
4,3720,45,2
4,4020,41,2
4,4320,50,2
4,4620,32,2
4,1380,16,2
4,1680,18,2
4,1980,15,2
4,2280,17,2
4,2580,16,2
4,2880,13,2
4,3180,12,2
4,3480,11,2
4,3780,17,2
4,4080,8,2
4,4380,13,2
4,4680,13,2
7,0,4,0
7,300,6,0
7,600,11,0
7,900,10,0
7,1200,3,0
7,1500,7,0
7,1800,7,0
7,2100,7,0
7,2400,4,0
7,2700,6,0
7,3000,4,0
7,3300,4,0
7,60,4,0
7,360,7,0
7,660,3,0
7,960,1,0
7,1260,3,0
7,1560,4,0
7,1860,2,0
7,2160,1,0
7,2460,8,0
7,2760,1,0
7,3060,6,0
7,3360,6,0
7,120,3,0
7,420,5,0
7,720,2,0
7,1020,4,0
7,1320,7,0
7,1620,2,0
7,1920,3,0
7,2220,3,0
7,2520,3,0
7,2820,1,0
7,3120,2,0
7,3420,2,0
7,180,2,0
7,480,1,0
7,780,0,0
7,1080,1,0
7,1380,3,0
7,1680,0,0
7,1980,0,0
7,2280,3,0
7,2580,1,0
7,2880,1,0
7,3180,2,0
7,3480,1,0
7,240,1,0
7,540,0,0
7,840,0,0
7,1140,3,0
7,1440,3,0
7,1740,3,0
7,2040,2,0
7,2340,2,0
7,2640,3,0
7,2940,7,0
7,3240,6,0
7,3540,8,0
7,300,3,0
7,600,9,0
7,900,8,0
7,1200,0,0
7,1500,8,0
7,1800,11,0
7,2100,12,0
7,2400,13,0
7,2700,8,0
7,3000,13,0
7,3300,12,0
7,3600,13,0
7,360,12,0
7,660,19,0
7,960,32,0
7,1260,22,0
7,1560,24,0
7,1860,30,0
7,2160,25,0
7,2460,47,0
7,2760,37,0
7,3060,43,0
7,3360,42,0
7,3660,26,0
7,420,39,0
7,720,38,0
7,1020,36,0
7,1320,31,0
7,1620,42,0
7,1920,41,0
7,2220,27,0
7,2520,50,0
7,2820,30,0
7,3120,47,0
7,3420,40,0
7,3720,31,0
7,480,35,0
7,780,48,0
7,1080,46,0
7,1380,39,0
7,1680,36,0
7,1980,31,0
7,2280,25,0
7,2580,46,0
7,2880,45,0
7,3180,48,0
7,3480,54,0
7,3780,36,0
7,540,31,1
7,840,33,1
7,1140,32,1
7,1440,33,1
7,1740,35,1
7,2040,38,1
7,2340,38,1
7,2640,47,1
7,2940,32,1
7,3240,39,1
7,3540,44,1
7,3840,45,1
7,600,37,1
7,900,30,1
7,1200,35,1
7,1500,38,1
7,1800,30,1
7,2100,43,1
7,2400,32,1
7,2700,35,1
7,3000,32,1
7,3300,36,1
7,3600,36,1
7,3900,35,1
7,660,24,1
7,960,30,1
7,1260,35,1
7,1560,30,1
7,1860,30,1
7,2160,38,1
7,2460,37,1
7,2760,42,1
7,3060,30,1
7,3360,36,1
7,3660,31,1
7,3960,33,1
7,720,36,0
7,1020,23,0
7,1320,28,0
7,1620,32,0
7,1920,33,0
7,2220,28,0
7,2520,35,0
7,2820,28,0
7,3120,30,0
7,3420,21,0
7,3720,33,0
7,4020,40,0
7,780,42,1
7,1080,32,1
7,1380,28,1
7,1680,34,1
7,1980,27,1
7,2280,37,1
7,2580,44,1
7,2880,29,1
7,3180,31,1
7,3480,32,1
7,3780,37,1
7,4080,34,1
7,840,36,1
7,1140,40,1
7,1440,29,1
7,1740,35,1
7,2040,45,1
7,2340,42,1
7,2640,52,1
7,2940,45,1
7,3240,55,1
7,3540,48,1
7,3840,47,1
7,4140,55,1
7,900,38,1
7,1200,54,1
7,1500,56,1
7,1800,57,1
7,2100,58,1
7,2400,55,1
7,2700,53,1
7,3000,41,1
7,3300,53,1
7,3600,58,1
7,3900,53,1
7,4200,46,1
7,960,43,1
7,1260,55,1
7,1560,47,1
7,1860,39,1
7,2160,43,1
7,2460,43,1
7,2760,32,1
7,3060,35,1
7,3360,33,1
7,3660,47,1
7,3960,44,1
7,4260,48,1
7,1020,28,2
7,1320,39,2
7,1620,34,2
7,1920,35,2
7,2220,44,2
7,2520,39,2
7,2820,38,2
7,3120,33,2
7,3420,40,2
7,3720,45,2
7,4020,36,2
7,4320,40,2
7,1080,42,2
7,1380,41,2
7,1680,50,2
7,1980,40,2
7,2280,38,2
7,2580,49,2
7,2880,40,2
7,3180,40,2
7,3480,45,2
7,3780,40,2
7,4080,56,2
7,4380,53,2
7,1140,51,2
7,1440,34,2
7,1740,43,2
7,2040,32,2
7,2340,40,2
7,2640,25,2
7,2940,31,2
7,3240,36,2
7,3540,31,2
7,3840,27,2
7,4140,34,2
7,4440,37,2
7,1200,26,2
7,1500,25,2
7,1800,30,2
7,2100,29,2
7,2400,21,2
7,2700,31,2
7,3000,23,2
7,3300,27,2
7,3600,21,2
7,3900,28,2
7,4200,26,2
7,4500,17,2
7,1260,36,2
7,1560,31,2
7,1860,32,2
7,2160,35,2
7,2460,24,2
7,2760,25,2
7,3060,28,2
7,3360,24,2
7,3660,26,2
7,3960,17,2
7,4260,26,2
7,4560,19,2
7,1320,22,2
7,1620,17,2
7,1920,16,2
7,2220,23,2
7,2520,20,2
7,2820,16,2
7,3120,16,2
7,3420,8,2
7,3720,13,2
7,4020,12,2
7,4320,11,2
7,4620,9,2
7,1380,10,2
7,1680,17,2
7,1980,23,2
7,2280,10,2
7,2580,11,2
7,2880,10,2
7,3180,5,2
7,3480,12,2
7,3780,8,2
7,4080,6,2
7,4380,9,2
7,4680,9,2
2,0,10,0
2,300,3,0
2,600,10,0
2,900,7,0
2,1200,7,0
2,1500,5,0
2,1800,7,0
2,2100,9,0
2,2400,3,0
2,2700,2,0
2,3000,11,0
2,3300,4,0
2,60,6,0
2,360,3,0
2,660,3,0
2,960,4,0
2,1260,1,0
2,1560,3,0
2,1860,5,0
2,2160,7,0
2,2460,3,0
2,2760,6,0
2,3060,4,0
2,3360,5,0
2,120,8,0
2,420,5,0
2,720,5,0
2,1020,4,0
2,1320,3,0
2,1620,2,0
2,1920,3,0
2,2220,2,0
2,2520,2,0
2,2820,4,0
2,3120,0,0
2,3420,2,0
2,180,3,0
2,480,4,0
2,780,6,0
2,1080,3,0
2,1380,1,0
2,1680,3,0
2,1980,3,0
2,2280,3,0
2,2580,2,0
2,2880,3,0
2,3180,0,0
2,3480,3,0
2,240,3,0
2,540,1,0
2,840,3,0
2,1140,6,0
2,1440,2,0
2,1740,2,0
2,2040,2,0
2,2340,1,0
2,2640,3,0
2,2940,8,0
2,3240,5,0
2,3540,6,0
2,300,4,0
2,600,6,0
2,900,13,0
2,1200,8,0
2,1500,3,0
2,1800,6,0
2,2100,9,0
2,2400,12,0
2,2700,11,0
2,3000,21,0
2,3300,11,0
2,3600,11,0
2,360,15,0
2,660,7,0
2,960,15,0
2,1260,10,0
2,1560,21,0
2,1860,28,0
2,2160,20,0
2,2460,37,0
2,2760,27,0
2,3060,30,0
2,3360,31,0
2,3660,29,0
2,420,25,0
2,720,42,0
2,1020,38,0
2,1320,32,0
2,1620,40,0
2,1920,40,0
2,2220,33,0
2,2520,32,0
2,2820,34,0
2,3120,35,0
2,3420,48,0
2,3720,43,0
2,480,42,0
2,780,35,0
2,1080,42,0
2,1380,37,0
2,1680,49,0
2,1980,33,0
2,2280,36,0
2,2580,40,0
2,2880,41,0
2,3180,47,0
2,3480,56,0
2,3780,29,0
2,540,35,1
2,840,24,1
2,1140,38,1
2,1440,31,1
2,1740,39,1
2,2040,36,1
2,2340,47,1
2,2640,42,1
2,2940,30,1
2,3240,41,1
2,3540,26,1
2,3840,17,1
2,600,27,1
2,900,30,1
2,1200,28,1
2,1500,37,1
2,1800,32,1
2,2100,21,1
2,2400,35,1
2,2700,28,1
2,3000,27,1
2,3300,24,1
2,3600,25,1
2,3900,36,1
2,660,12,1
2,960,23,1
2,1260,28,1
2,1560,37,1
2,1860,31,1
2,2160,27,1
2,2460,19,1
2,2760,25,1
2,3060,33,1
2,3360,37,1
2,3660,20,1
2,3960,27,1
2,720,25,0
2,1020,26,0
2,1320,20,0
2,1620,32,0
2,1920,26,0
2,2220,35,0
2,2520,29,0
2,2820,34,0
2,3120,33,0
2,3420,25,0
2,3720,21,0
2,4020,29,0
2,780,24,1
2,1080,23,1
2,1380,37,1
2,1680,27,1
2,1980,27,1
2,2280,36,1
2,2580,32,1
2,2880,26,1
2,3180,30,1
2,3480,32,1
2,3780,33,1
2,4080,31,1
2,840,34,1
2,1140,29,1
2,1440,36,1
2,1740,32,1
2,2040,39,1
2,2340,37,1
2,2640,41,1
2,2940,41,1
2,3240,45,1
2,3540,43,1
2,3840,44,1
2,4140,31,1
2,900,34,1
2,1200,35,1
2,1500,24,1
2,1800,36,1
2,2100,33,1
2,2400,41,1
2,2700,42,1
2,3000,37,1
2,3300,38,1
2,3600,36,1
2,3900,39,1
2,4200,36,1
2,960,26,1
2,1260,28,1
2,1560,32,1
2,1860,44,1
2,2160,38,1
2,2460,29,1
2,2760,39,1
2,3060,40,1
2,3360,35,1
2,3660,44,1
2,3960,35,1
2,4260,27,1
2,1020,34,2
2,1320,28,2
2,1620,36,2
2,1920,39,2
2,2220,41,2
2,2520,33,2
2,2820,42,2
2,3120,38,2
2,3420,27,2
2,3720,34,2
2,4020,25,2
2,4320,28,2
2,1080,33,2
2,1380,26,2
2,1680,30,2
2,1980,35,2
2,2280,34,2
2,2580,35,2
2,2880,47,2
2,3180,36,2
2,3480,44,2
2,3780,37,2
2,4080,49,2
2,4380,28,2
2,1140,38,2
2,1440,39,2
2,1740,26,2
2,2040,35,2
2,2340,39,2
2,2640,34,2
2,2940,33,2
2,3240,42,2
2,3540,28,2
2,3840,33,2
2,4140,37,2
2,4440,43,2
2,1200,30,2
2,1500,35,2
2,1800,22,2
2,2100,37,2
2,2400,26,2
2,2700,29,2
2,3000,29,2
2,3300,26,2
2,3600,20,2
2,3900,25,2
2,4200,29,2
2,4500,32,2
2,1260,33,2
2,1560,28,2
2,1860,30,2
2,2160,32,2
2,2460,19,2
2,2760,23,2
2,3060,31,2
2,3360,22,2
2,3660,32,2
2,3960,22,2
2,4260,29,2
2,4560,28,2
2,1320,40,2
2,1620,36,2
2,1920,33,2
2,2220,30,2
2,2520,33,2
2,2820,36,2
2,3120,37,2
2,3420,52,2
2,3720,59,2
2,4020,57,2
2,4320,39,2
2,4620,49,2
2,1380,50,2
2,1680,54,2
2,1980,52,2
2,2280,35,2
2,2580,54,2
2,2880,57,2
2,3180,30,2
2,3480,28,2
2,3780,17,2
2,4080,25,2
2,4380,20,2
2,4680,15,2
5,0,16,0
5,300,20,0
5,600,14,0
5,900,14,0
5,1200,9,0
5,1500,11,0
5,1800,13,0
5,2100,7,0
5,2400,8,0
5,2700,7,0
5,3000,11,0
5,3300,10,0
5,60,6,0
5,360,8,0
5,660,8,0
5,960,8,0
5,1260,13,0
5,1560,8,0
5,1860,7,0
5,2160,5,0
5,2460,4,0
5,2760,10,0
5,3060,14,0
5,3360,12,0
5,120,8,0
5,420,8,0
5,720,3,0
5,1020,9,0
5,1320,14,0
5,1620,9,0
5,1920,9,0
5,2220,9,0
5,2520,8,0
5,2820,9,0
5,3120,6,0
5,3420,6,0
5,180,4,0
5,480,6,0
5,780,3,0
5,1080,7,0
5,1380,3,0
5,1680,7,0
5,1980,5,0
5,2280,3,0
5,2580,6,0
5,2880,7,0
5,3180,6,0
5,3480,4,0
5,240,0,0
5,540,3,0
5,840,2,0
5,1140,1,0
5,1440,3,0
5,1740,1,0
5,2040,2,0
5,2340,5,0
5,2640,6,0
5,2940,3,0
5,3240,6,0
5,3540,2,0
5,300,2,0
5,600,6,0
5,900,3,0
5,1200,3,0
5,1500,5,0
5,1800,4,0
5,2100,5,0
5,2400,3,0
5,2700,7,0
5,3000,6,0
5,3300,5,0
5,3600,7,0
5,360,4,0
5,660,6,0
5,960,6,0
5,1260,14,0
5,1560,6,0
5,1860,17,0
5,2160,10,0
5,2460,15,0
5,2760,13,0
5,3060,21,0
5,3360,14,0
5,3660,10,0
5,420,17,0
5,720,14,0
5,1020,11,0
5,1320,12,0
5,1620,11,0
5,1920,13,0
5,2220,13,0
5,2520,15,0
5,2820,25,0
5,3120,23,0
5,3420,14,0
5,3720,23,0
5,480,12,0
5,780,22,0
5,1080,17,0
5,1380,22,0
5,1680,16,0
5,1980,15,0
5,2280,15,0
5,2580,22,0
5,2880,19,0
5,3180,20,0
5,3480,29,0
5,3780,23,0
5,540,23,1
5,840,29,1
5,1140,20,1
5,1440,22,1
5,1740,24,1
5,2040,32,1
5,2340,19,1
5,2640,36,1
5,2940,26,1
5,3240,29,1
5,3540,33,1
5,3840,22,1
5,600,31,1
5,900,27,1
5,1200,29,1
5,1500,32,1
5,1800,24,1
5,2100,21,1
5,2400,39,1
5,2700,31,1
5,3000,22,1
5,3300,30,1
5,3600,23,1
5,3900,30,1
5,660,31,1
5,960,13,1
5,1260,16,1
5,1560,15,1
5,1860,13,1
5,2160,22,1
5,2460,29,1
5,2760,32,1
5,3060,19,1
5,3360,20,1
5,3660,30,1
5,3960,25,1
5,720,30,0
5,1020,35,0
5,1320,27,0
5,1620,31,0
5,1920,23,0
5,2220,28,0
5,2520,21,0
5,2820,38,0
5,3120,35,0
5,3420,29,0
5,3720,29,0
5,4020,27,0
5,780,30,1
5,1080,35,1
5,1380,27,1
5,1680,29,1
5,1980,28,1
5,2280,35,1
5,2580,27,1
5,2880,28,1
5,3180,39,1
5,3480,29,1
5,3780,36,1
5,4080,26,1
5,840,32,1
5,1140,37,1
5,1440,30,1
5,1740,34,1
5,2040,28,1
5,2340,29,1
5,2640,44,1
5,2940,34,1
5,3240,37,1
5,3540,26,1
5,3840,28,1
5,4140,33,1
5,900,32,1
5,1200,39,1
5,1500,34,1
5,1800,43,1
5,2100,27,1
5,2400,30,1
5,2700,37,1
5,3000,45,1
5,3300,48,1
5,3600,57,1
5,3900,30,1
5,4200,39,1
5,960,42,1
5,1260,51,1
5,1560,53,1
5,1860,47,1
5,2160,56,1
5,2460,55,1
5,2760,51,1
5,3060,53,1
5,3360,44,1
5,3660,50,1
5,3960,45,1
5,4260,49,1
5,1020,52,2
5,1320,40,2
5,1620,40,2
5,1920,24,2
5,2220,28,2
5,2520,39,2
5,2820,26,2
5,3120,21,2
5,3420,31,2
5,3720,27,2
5,4020,30,2
5,4320,31,2
5,1080,44,2
5,1380,33,2
5,1680,35,2
5,1980,27,2
5,2280,39,2
5,2580,23,2
5,2880,23,2
5,3180,23,2
5,3480,23,2
5,3780,34,2
5,4080,37,2
5,4380,27,2
5,1140,21,2
5,1440,34,2
5,1740,33,2
5,2040,35,2
5,2340,30,2
5,2640,36,2
5,2940,33,2
5,3240,37,2
5,3540,33,2
5,3840,28,2
5,4140,32,2
5,4440,32,2
5,1200,27,2
5,1500,27,2
5,1800,19,2
5,2100,12,2
5,2400,32,2
5,2700,18,2
5,3000,30,2
5,3300,20,2
5,3600,21,2
5,3900,27,2
5,4200,16,2
5,4500,23,2
5,1260,23,2
5,1560,29,2
5,1860,29,2
5,2160,21,2
5,2460,16,2
5,2760,18,2
5,3060,23,2
5,3360,17,2
5,3660,16,2
5,3960,28,2
5,4260,30,2
5,4560,36,2
5,1320,24,2
5,1620,31,2
5,1920,26,2
5,2220,29,2
5,2520,26,2
5,2820,25,2
5,3120,15,2
5,3420,13,2
5,3720,27,2
5,4020,16,2
5,4320,20,2
5,4620,22,2
5,1380,25,2
5,1680,15,2
5,1980,20,2
5,2280,17,2
5,2580,20,2
5,2880,19,2
5,3180,24,2
5,3480,11,2
5,3780,18,2
5,4080,12,2
5,4380,12,2
5,4680,18,2
7,0,9,0
7,300,13,0
7,600,7,0
7,900,14,0
7,1200,17,0
7,1500,11,0
7,1800,4,0
7,2100,7,0
7,2400,11,0
7,2700,7,0
7,3000,11,0
7,3300,6,0
7,60,8,0
7,360,7,0
7,660,9,0
7,960,9,0
7,1260,10,0
7,1560,7,0
7,1860,6,0
7,2160,16,0
7,2460,10,0
7,2760,12,0
7,3060,11,0
7,3360,10,0
7,120,10,0
7,420,11,0
7,720,6,0
7,1020,17,0
7,1320,8,0
7,1620,3,0
7,1920,9,0
7,2220,6,0
7,2520,3,0
7,2820,7,0
7,3120,2,0
7,3420,11,0
7,180,6,0
7,480,1,0
7,780,5,0
7,1080,6,0
7,1380,5,0
7,1680,3,0
7,1980,4,0
7,2280,6,0
7,2580,2,0
7,2880,1,0
7,3180,6,0
7,3480,10,0
7,240,5,0
7,540,4,0
7,840,5,0
7,1140,4,0
7,1440,7,0
7,1740,3,0
7,2040,3,0
7,2340,4,0
7,2640,5,0
7,2940,1,0
7,3240,3,0
7,3540,2,0
7,300,2,0
7,600,2,0
7,900,3,0
7,1200,4,0
7,1500,4,0
7,1800,3,0
7,2100,4,0
7,2400,4,0
7,2700,7,0
7,3000,6,0
7,3300,4,0
7,3600,7,0
7,360,4,0
7,660,3,0
7,960,4,0
7,1260,0,0
7,1560,3,0
7,1860,5,0
7,2160,6,0
7,2460,7,0
7,2760,2,0
7,3060,8,0
7,3360,7,0
7,3660,5,0
7,420,5,0
7,720,5,0
7,1020,10,0
7,1320,10,0
7,1620,8,0
7,1920,8,0
7,2220,5,0
7,2520,13,0
7,2820,17,0
7,3120,11,0
7,3420,6,0
7,3720,10,0
7,480,11,0
7,780,8,0
7,1080,7,0
7,1380,12,0
7,1680,8,0
7,1980,12,0
7,2280,14,0
7,2580,14,0
7,2880,19,0
7,3180,18,0
7,3480,15,0
7,3780,10,0
7,540,16,1
7,840,19,1
7,1140,10,1
7,1440,21,1
7,1740,22,1
7,2040,16,1
7,2340,21,1
7,2640,16,1
7,2940,29,1
7,3240,26,1
7,3540,29,1
7,3840,22,1
7,600,17,1
7,900,16,1
7,1200,34,1
7,1500,19,1
7,1800,27,1
7,2100,20,1
7,2400,26,1
7,2700,30,1
7,3000,24,1
7,3300,23,1
7,3600,23,1
7,3900,23,1
7,660,26,1
7,960,26,1
7,1260,27,1
7,1560,25,1
7,1860,18,1
7,2160,24,1
7,2460,32,1
7,2760,27,1
7,3060,33,1
7,3360,28,1
7,3660,26,1
7,3960,23,1
7,720,24,0
7,1020,24,0
7,1320,23,0
7,1620,13,0
7,1920,19,0
7,2220,21,0
7,2520,25,0
7,2820,19,0
7,3120,14,0
7,3420,33,0
7,3720,23,0
7,4020,19,0
7,780,23,1
7,1080,35,1
7,1380,21,1
7,1680,23,1
7,1980,23,1
7,2280,23,1
7,2580,24,1
7,2880,27,1
7,3180,25,1
7,3480,24,1
7,3780,28,1
7,4080,28,1
7,840,39,1
7,1140,22,1
7,1440,25,1
7,1740,33,1
7,2040,37,1
7,2340,37,1
7,2640,31,1
7,2940,36,1
7,3240,23,1
7,3540,24,1
7,3840,20,1
7,4140,30,1
7,900,17,1
7,1200,29,1
7,1500,28,1
7,1800,30,1
7,2100,50,1
7,2400,30,1
7,2700,31,1
7,3000,33,1
7,3300,32,1
7,3600,28,1
7,3900,44,1
7,4200,44,1
7,960,37,1
7,1260,32,1
7,1560,33,1
7,1860,44,1
7,2160,33,1
7,2460,34,1
7,2760,29,1
7,3060,42,1
7,3360,41,1
7,3660,37,1
7,3960,26,1
7,4260,34,1
7,1020,47,2
7,1320,33,2
7,1620,37,2
7,1920,38,2
7,2220,43,2
7,2520,45,2
7,2820,56,2
7,3120,47,2
7,3420,53,2
7,3720,44,2
7,4020,33,2
7,4320,30,2
7,1080,34,2
7,1380,36,2
7,1680,27,2
7,1980,30,2
7,2280,32,2
7,2580,24,2
7,2880,30,2
7,3180,26,2
7,3480,29,2
7,3780,23,2
7,4080,27,2
7,4380,25,2
7,1140,22,2
7,1440,23,2
7,1740,24,2
7,2040,19,2
7,2340,19,2
7,2640,26,2
7,2940,20,2
7,3240,22,2
7,3540,23,2
7,3840,21,2
7,4140,22,2
7,4440,25,2
7,1200,24,2
7,1500,18,2
7,1800,26,2
7,2100,18,2
7,2400,19,2
7,2700,25,2
7,3000,22,2
7,3300,19,2
7,3600,32,2
7,3900,12,2
7,4200,16,2
7,4500,17,2
7,1260,15,2
7,1560,32,2
7,1860,19,2
7,2160,22,2
7,2460,14,2
7,2760,19,2
7,3060,22,2
7,3360,18,2
7,3660,4,2
7,3960,22,2
7,4260,19,2
7,4560,19,2
7,1320,16,2
7,1620,17,2
7,1920,9,2
7,2220,11,2
7,2520,12,2
7,2820,7,2
7,3120,12,2
7,3420,15,2
7,3720,14,2
7,4020,11,2
7,4320,6,2
7,4620,10,2
7,1380,11,2
7,1680,15,2
7,1980,14,2
7,2280,5,2
7,2580,12,2
7,2880,14,2
7,3180,8,2
7,3480,8,2
7,3780,8,2
7,4080,7,2
7,4380,12,2
7,4680,7,2
7,0,7,0
7,300,9,0
7,600,8,0
7,900,4,0
7,1200,4,0
7,1500,3,0
7,1800,6,0
7,2100,2,0
7,2400,3,0
7,2700,7,0
7,3000,4,0
7,3300,10,0
7,60,4,0
7,360,4,0
7,660,4,0
7,960,6,0
7,1260,1,0
7,1560,6,0
7,1860,4,0
7,2160,4,0
7,2460,3,0
7,2760,1,0
7,3060,2,0
7,3360,0,0
7,120,8,0
7,420,6,0
7,720,5,0
7,1020,2,0
7,1320,4,0
7,1620,2,0
7,1920,2,0
7,2220,5,0
7,2520,0,0
7,2820,2,0
7,3120,2,0
7,3420,2,0
7,180,2,0
7,480,2,0
7,780,2,0
7,1080,0,0
7,1380,2,0
7,1680,3,0
7,1980,2,0
7,2280,4,0
7,2580,1,0
7,2880,0,0
7,3180,4,0
7,3480,3,0
7,240,2,0
7,540,1,0
7,840,4,0
7,1140,7,0
7,1440,3,0
7,1740,1,0
7,2040,2,0
7,2340,5,0
7,2640,6,0
7,2940,6,0
7,3240,4,0
7,3540,6,0
7,300,3,0
7,600,12,0
7,900,7,0
7,1200,8,0
7,1500,7,0
7,1800,7,0
7,2100,9,0
7,2400,13,0
7,2700,6,0
7,3000,7,0
7,3300,16,0
7,3600,9,0
7,360,6,0
7,660,13,0
7,960,14,0
7,1260,17,0
7,1560,13,0
7,1860,16,0
7,2160,27,0
7,2460,22,0
7,2760,22,0
7,3060,35,0
7,3360,27,0
7,3660,25,0
7,420,39,0
7,720,30,0
7,1020,39,0
7,1320,38,0
7,1620,40,0
7,1920,27,0
7,2220,39,0
7,2520,42,0
7,2820,41,0
7,3120,33,0
7,3420,29,0
7,3720,47,0
7,480,41,0
7,780,32,0
7,1080,28,0
7,1380,41,0
7,1680,42,0
7,1980,37,0
7,2280,26,0
7,2580,33,0
7,2880,39,0
7,3180,35,0
7,3480,48,0
7,3780,39,0
7,540,44,1
7,840,34,1
7,1140,26,1
7,1440,31,1
7,1740,34,1
7,2040,29,1
7,2340,42,1
7,2640,36,1
7,2940,26,1
7,3240,38,1
7,3540,27,1
7,3840,38,1
7,600,24,1
7,900,17,1
7,1200,39,1
7,1500,15,1
7,1800,21,1
7,2100,34,1
7,2400,30,1
7,2700,32,1
7,3000,23,1
7,3300,32,1
7,3600,31,1
7,3900,29,1
7,660,20,1
7,960,36,1
7,1260,29,1
7,1560,20,1
7,1860,27,1
7,2160,27,1
7,2460,23,1
7,2760,19,1
7,3060,21,1
7,3360,27,1
7,3660,36,1
7,3960,33,1
7,720,24,0
7,1020,22,0
7,1320,21,0
7,1620,26,0
7,1920,30,0
7,2220,24,0
7,2520,28,0
7,2820,25,0
7,3120,27,0
7,3420,27,0
7,3720,35,0
7,4020,27,0
7,780,28,1
7,1080,25,1
7,1380,18,1
7,1680,28,1
7,1980,26,1
7,2280,34,1
7,2580,27,1
7,2880,30,1
7,3180,26,1
7,3480,30,1
7,3780,18,1
7,4080,20,1
7,840,23,1
7,1140,36,1
7,1440,27,1
7,1740,40,1
7,2040,30,1
7,2340,32,1
7,2640,35,1
7,2940,28,1
7,3240,32,1
7,3540,43,1
7,3840,31,1
7,4140,37,1
7,900,31,1
7,1200,30,1
7,1500,45,1
7,1800,42,1
7,2100,31,1
7,2400,47,1
7,2700,45,1
7,3000,37,1
7,3300,35,1
7,3600,29,1
7,3900,43,1
7,4200,35,1
7,960,30,1
7,1260,39,1
7,1560,41,1
7,1860,42,1
7,2160,35,1
7,2460,29,1
7,2760,27,1
7,3060,38,1
7,3360,32,1
7,3660,40,1
7,3960,34,1
7,4260,31,1
7,1020,46,2
7,1320,38,2
7,1620,36,2
7,1920,44,2
7,2220,38,2
7,2520,50,2
7,2820,40,2
7,3120,32,2
7,3420,42,2
7,3720,34,2
7,4020,36,2
7,4320,27,2
7,1080,40,2
7,1380,32,2
7,1680,25,2
7,1980,36,2
7,2280,46,2
7,2580,43,2
7,2880,30,2
7,3180,28,2
7,3480,31,2
7,3780,32,2
7,4080,28,2
7,4380,29,2
7,1140,28,2
7,1440,22,2
7,1740,16,2
7,2040,38,2
7,2340,31,2
7,2640,33,2
7,2940,20,2
7,3240,29,2
7,3540,22,2
7,3840,36,2
7,4140,24,2
7,4440,17,2
7,1200,20,2
7,1500,14,2
7,1800,19,2
7,2100,24,2
7,2400,20,2
7,2700,27,2
7,3000,16,2
7,3300,24,2
7,3600,14,2
7,3900,20,2
7,4200,19,2
7,4500,17,2
7,1260,26,2
7,1560,26,2
7,1860,18,2
7,2160,22,2
7,2460,6,2
7,2760,10,2
7,3060,18,2
7,3360,21,2
7,3660,12,2
7,3960,17,2
7,4260,13,2
7,4560,16,2
7,1320,11,2
7,1620,11,2
7,1920,10,2
7,2220,17,2
7,2520,12,2
7,2820,14,2
7,3120,13,2
7,3420,15,2
7,3720,7,2
7,4020,11,2
7,4320,15,2
7,4620,6,2
7,1380,15,2
7,1680,4,2
7,1980,11,2
7,2280,13,2
7,2580,9,2
7,2880,7,2
7,3180,10,2
7,3480,2,2
7,3780,4,2
7,4080,5,2
7,4380,5,2
7,4680,6,2
3,0,6,0
3,300,4,0
3,600,8,0
3,900,8,0
3,1200,6,0
3,1500,0,0
3,1800,6,0
3,2100,7,0
3,2400,6,0
3,2700,5,0
3,3000,2,0
3,3300,4,0
3,60,5,0
3,360,0,0
3,660,2,0
3,960,7,0
3,1260,3,0
3,1560,6,0
3,1860,6,0
3,2160,3,0
3,2460,1,0
3,2760,4,0
3,3060,6,0
3,3360,3,0
3,120,6,0
3,420,2,0
3,720,2,0
3,1020,6,0
3,1320,2,0
3,1620,1,0
3,1920,1,0
3,2220,0,0
3,2520,0,0
3,2820,3,0
3,3120,2,0
3,3420,2,0
3,180,3,0
3,480,1,0
3,780,2,0
3,1080,0,0
3,1380,1,0
3,1680,1,0
3,1980,3,0
3,2280,0,0
3,2580,4,0
3,2880,0,0
3,3180,1,0
3,3480,0,0
3,240,1,0
3,540,2,0
3,840,3,0
3,1140,1,0
3,1440,3,0
3,1740,1,0
3,2040,3,0
3,2340,4,0
3,2640,3,0
3,2940,8,0
3,3240,5,0
3,3540,6,0
3,300,6,0
3,600,6,0
3,900,8,0
3,1200,6,0
3,1500,7,0
3,1800,9,0
3,2100,7,0
3,2400,19,0
3,2700,7,0
3,3000,18,0
3,3300,13,0
3,3600,13,0
3,360,13,0
3,660,13,0
3,960,19,0
3,1260,12,0
3,1560,21,0
3,1860,18,0
3,2160,23,0
3,2460,28,0
3,2760,41,0
3,3060,24,0
3,3360,25,0
3,3660,41,0
3,420,32,0
3,720,36,0
3,1020,36,0
3,1320,52,0
3,1620,32,0
3,1920,36,0
3,2220,38,0
3,2520,36,0
3,2820,44,0
3,3120,48,0
3,3420,20,0
3,3720,29,0
3,480,26,0
3,780,29,0
3,1080,31,0
3,1380,31,0
3,1680,36,0
3,1980,32,0
3,2280,41,0
3,2580,53,0
3,2880,45,0
3,3180,41,0
